ground_truth,name,classification,confidence,correct
235103,enseignants  enseignement a ecole coranique,341203,0.5,False
235103,enseignement coranique  apprendre à lire et écrire aux enfants de l’école coranique,341203,1.0,False
911002,entretien hopital  assainissement de lhoptial,911002,0.5,True
514003,estheticienne  soin de visage de pieds etc,514003,1.0,True
514003,esthéticienne  coller les faux ongles,514001,1.0,False
514003,esthéticienne  pratiquer des épilations sur le vissage et les autres parti du corps,514001,0.5,False
752003,fabricant de motier  achat de bois et fabrique,522001,0.5,False
754099,fabricante de savon liquide  fabrication et vente,951003,1.0,False
754099,"fabricante de semoule de manioc  sorti les maniocs, tailler les maniocs, transformer en patte, secher, faire cuir",753102,0.5,False
754099,"fabrication  d attieke  déterrer le manioc, eplucherrt broyer, sècher et obtenir la farine  et préparer",754099,0.5,True
751302,fabrication de boisson locale  fabrication et vente de boisson frelaté,140005,0.5,False
754099,fabrication de huiles de palmes  fabrication huiles brutes de palme,611001,0.5,False
754099,fabrication de kabakrou  achater de huile de palme,522001,1.0,False
754099,fabrication de pâte  de manioc  fabriquer la pâte  de manioc,631001,0.5,False
752003,fabriquant de motier  fabrique les motier,815006,0.5,False
521108,fabriquante et vendeuse de jus de bissap  fabrique et vente de jus de bissap,521105,0.5,False
613099,fermier  éleveur de caille,613001,0.5,False
723001,fermier  gestionnaire de l’entreprise,613001,0.5,False
612002,fermier (volailles)  entretenir et nourir les poulets,612002,0.5,True
711006,"ferronnerie  fabrication des portes,des fenetres et machines de prese de manioc",711006,1.0,True
323003,feticheur  fait les consultations et soigne a l'aide des plantes et des consultations occultes,265202,0.5,False
342102,footballeur  joueur,234001,0.5,False
342102,footballeur  joueur,234001,0.5,False
342102,footballeur  joueur,234001,0.5,False
722002,forgeron  achat et vente de fer morts,754099,0.5,False
722002,forgeron  transformation du fer,711006,0.5,False
235103,formateur paysan  former les paysans sur l'utilisation de certains engrais agricole,314106,0.5,False
541203,gardien  surveiller une entreprise,541401,0.5,False
541203,gardien à domicile  surveiller la cour,541203,0.5,True
541203,gardien de domicile  surveiller les logements,541203,0.5,True
521199,gerant  de kiosque  faire  le repas  et serer le café pour  les clients,521106,1.0,False
521101,gerant de boutique  vente d'articles alimentaires et non alimentaires,522001,0.5,False
521101,gerant de boutique  achat et vendre,521105,0.5,False
521199,"gerant de kiosque  cuisiner , nourrir les clients",512000,0.5,False
521199,gerant de lonaci  je vends les tickets de lonaci,962012,0.5,False
524105,gerant de station  gerer les stations les personnes qui y'travaillent,214099,1.0,False
140005,gerant d'hotel  recevoir les clients,140005,0.5,True
521101,gerante  de boutique  achever les marchandises et revendre,521101,0.5,True
521108,gerante de bistro  vente de boisson,521108,0.5,True
521101,gerante de boutique  achat et vente,521106,0.5,False
521101,gerante de boutique  la vente,521101,0.5,True
521101,gerante de boutique  la vente,521101,0.5,True
351003,gerante de cyber  assister les clients et generes les ticket,962012,1.0,False
912003,"gerante de pressing  mettre les étiquettes, laver les vêtements a l’aide de la machine",911001,0.5,False
140005,gerante de restaurant  preparer et vendre les repas,521106,0.5,False
522002,"grossiste en produits agricoles  achat en grande quantité auprès des producteurs ou fournisseurs, stocks et revend à d’autres commerçants ou détaillants",332003,0.5,False
521106,guichetière  vente le pain,751202,0.5,False
611001,heveaculteur  duperviser le travail des saigneur,611001,0.5,True
611001,horticultrice  nettoyer le champ - arroser - recolter la salade,611006,0.5,False
513002,hotesse de bar  assurer le services des boissons,140005,0.5,False
611001,huil de palme  huil de palme,611001,0.5,True
322001,infirmier  consulter et faire les soins des malades et suivre le programme des vaccinations,222001,1.0,False
322001,"infirmier  consultation curative, vaccination",221001,0.5,False
322001,infirmier  soin des patients,532004,0.5,False
235101,inspecteur a l iep de boncanda  gere le personnel,541401,0.5,False
234001,instituteur  enseigner les élèves,234001,0.5,True
234001,instituteur  enseigner les élèves du primaire,234001,0.5,True
234001,instituteur  enseigner les élèves du primaire,234001,0.5,True
234001,instituteur  suivre les fiches pedagogiques,233005,0.5,False
234001,"instituteur  preparer et dispenser les cours, evaluer les eleves",233005,1.0,False
234001,instituteur  enseigné les élèves,234001,0.5,True
234001,instituteur  enseigner les eleves,234001,0.5,True
234001,instituteur  instituteur,234001,1.0,True
234001,instituteur  instituteur,234001,1.0,True
234001,instituteur  donnees des cours aux élèves,234001,0.5,True
234001,instituteur de l ecole primaire  enseigner et éduquer les enfants,234001,0.5,True
234001,instituteur de l enseignement primaire  enseigner les élèves,234001,0.5,True
234001,instituteur de l enseignement primaire  enseigner les élèves,234001,0.5,True
234001,instituteur ordinaire  enseigner les enfants,234001,0.5,True
234001,instituteurs  enseigner les enfants,234001,0.5,True
234001,institutrice  enseignement,234001,0.5,True
234001,institutrice  enseigner les enfants,234001,0.5,True
234001,institutrice  enseignement et apprentissage,234001,0.5,True
234001,institutrice  education,233005,0.5,False
234001,institutrice  aprendre a lire et a ecrire aux enfants,234001,1.0,True
234001,institutrice  dispense les cours,232000,1.0,False
531002,institutrice bénévole  education,531002,0.5,True
611006,jardiniaire de salades  preparation du sol entretien des cultures seme et recolté,611001,0.5,False
611006,jardiniere  desherbage du bafond et y mettre les engrains,613001,0.5,False
911001,"je suis menagere  je fais le menage , la cuisine , et la vaiselle",512000,0.5,False
921001,journaliere agricoles  aide et entretien dans des champs agricoles,921001,1.0,True
753102,la couture des vetements dames et enfants  la couture des vetements dames et enfants,753102,1.0,True
622102,la peche des poissons  peche,522003,1.0,False
622102,la peche des poissons  peche,522003,1.0,False
622102,la peche des poissons  la peche,522003,0.5,False
622102,la peche des poissons  peche,522003,1.0,False
622102,la peche des poissons  peche,522003,1.0,False
921001,lavage hevea  lavage hevea,711004,0.5,False
912003,lavandiere  lave a main les vetements des particuliers,912003,0.5,True
912001,laveur de vehicule  netoyer et entretenir les vehicules,912001,0.5,True
912003,laveuse de linge sale  lavage des habits au domicile des clients,912003,0.5,True
962002,"livreur  livraison de fer ,plafond et tolle",752003,0.5,False
962002,livreur de boulangerie  livrer du pain,751202,0.5,False
962002,livreur de boulangerie  livrer le pain,751202,0.5,False
711001,macon  construction et crepistage,711001,0.5,True
711001,macon  monter le mur,711001,0.5,True
711001,macon  construire une maison,711001,0.5,True
711001,mâcon  construire les bâtiment,931201,0.5,False
711001,"maçon  montage de briques, crepissage, appliquer le beton",711001,1.0,True
711001,maçon  construire des maisons,711001,1.0,True
711001,maçon  diriger les employers,242006,1.0,False
711001,maçon  construction de batiment,711001,0.5,True
711001,maçon  construction de maison,711001,0.5,True
711001,maçon  construction de maison,711001,0.5,True
711001,"maçon  monter les briques, suivre un plan de construction de batiment",931201,0.5,False
931201,maçon  aide à monter les briques,931201,1.0,True
711001,maçon  montage de brique et crepissage,711001,1.0,True
711001,maçonnerie  construction de batiment,711001,0.5,True
931201,maçonnerie  construction de maison,711001,0.5,False
522006,magasinier  faire  l’inventaire du materiel  qui rentre  et qui sors,521101,0.5,False
522006,magasinier  aide a deplacer les appareils electronique dans le magasin. aide les clients a porter leurs appareils achetes,522001,0.5,False
323003,"maitre  couranique, marabout  enseignement  sur le coran, marabout  ,guerisseur traditionnel a travers  le coran",234001,1.0,False
235103,maitre coranique  enseignement du coran,234001,1.0,False
235103,maitre coranique  enseignement du coran,234001,1.0,False
235103,maitre coranique  enseignement du coran,234001,1.0,False
235103,maitre coranique  enseignement du coran,234001,1.0,False
235103,maitre coranique  enseignement du coran,234001,1.0,False
235103,maitre coranique  enseignement du coran,234001,1.0,False
234001,maitre dans une ecole franco-arabe  dispenser les cours aux enfants,235299,1.0,False
921001,manoeuvre  faire l'entretien des champs et des espaces,921001,0.5,True
921001,manoeuvre  nettoyage,611001,0.5,False
921001,manœuvre  préparation de l’anacadre,611001,0.5,False
921001,manoeuvre  manoeuvre a tout faire,522001,0.5,False
921001,manoeuvre a l'ivoirienne d'hevea de grand-lahou  controle des produits,411004,1.0,False
921001,manœuvre a tout faire  manœuvre a tout faire,611001,0.5,False
921001,"manoeuvre a tout fait  decharger les ciments, travailler sur des chantiers de construction",931201,1.0,False
921001,manœuvre agricole  nettoyer les herbes et faire les butes d igname,921001,0.5,True
921001,manoeuvre agricole  nettoyer dans les champ,611001,0.5,False
921001,"manœuvre agricole  faire les buttes, désherber les champs d’anacarde",613001,0.5,False
921001,manoeuvre agricole  entretient le champ de cacao et ramasse les noix de cacao,611001,0.5,False
921001,"manoeuvre agricole  aide a l'entretien du champ, surveiller,",921001,0.5,True
921001,manœuvre agricole  nettoyer les herbes et faire les butes d igname,921001,0.5,True
921001,manoeuvre agricole dans la bananeraie  desherber sous les bananiers,613001,0.5,False
921001,manoeuvre contractuel  nettoyahe des champs,611001,0.5,False
962012,manoeuvre cuisine  aide a preparer la nourriture pour la vente,962012,0.5,True
931101,manoeuvre dans des mines et carrieres  creuser et ramasser les debris et residus,931101,1.0,True
921001,manœuvre dans un champ d’anacarde  ramasser les pommes d’anacarde et retirer les noix de cajou pour mettre dans les sacs,611001,0.5,False
921001,manoeuvre dans une plantation de cacao  entretenir la plantation et faire les recoltes,611001,0.5,False
933099,manœuvre de déchargement de camion  charger et décharger les gros camion,933099,0.5,True
516003,manœuvre de pompe funèbres  soulever les cadavres,516003,0.5,True
931201,manoeuvre en maconnerie  aide a la construction finale de batiment,931201,0.5,True
931201,manœuvre sur chantier de bitume  enlever les racines sur la route apres le passage de la machine et placer les caniveaux,712002,0.5,False
921001,manœuvre usine anacarde  triage anacarde,611001,0.5,False
323003,marabout  maraboutage,323003,1.0,True
323003,marabout  je recois les clients et consulter enfin de resoudre leurs problemes,333204,1.0,False
323003,marabout  maraboutage,323003,1.0,True
323003,"marabout et guerisseur traditionnel  service  de maraboutage , guerisseur traditionnel",323003,0.5,True
323003,"marabout,  guerisseur  traditionnel  traitement de malade, maraboutage",516099,0.5,False
611006,"maraicher  planter , entretenir, surveiller le maraicher",611001,0.5,False
611006,maraîcher  culture maraîchère ( tomate et aubergine ),613001,0.5,False
611006,"maraichere  nettoyer, surveiller, planter, recolter, vendre le piment",611006,0.5,True
611006,"maraîchere  preparer le terrain, semer les grains de gombos, entretenir, recolter et vendre",611006,0.5,True
723001,mécanicien  mécanique,711001,0.5,False
723001,mécanicien  reparer des voitures,723001,0.5,True
723001,mecanicien auto  repare les vehicules et change les moteurs de vehicule,723001,1.0,True
723001,"mecanicien auto  reparer,  entretenir les vehicules automobiles",723001,1.0,True
723001,mecanicien de moto  reparer les motos,723005,0.5,False
723001,"mecanicien de moto  diagnostic des problèmes, entretien courant, réparation et remplacement de pièces etc...",723001,1.0,True
723001,mecanicien de moto  superviser les travaux au garage,723001,0.5,True
723001,mecanicien de moto  reparer les motos,723005,0.5,False
723001,mécanicien de moto et vendeur de pièces de moto  réparation et vente de pièces de moto,723001,0.5,True
723001,mecanicien moto  faire les reparation de moto,723005,0.5,False
723001,mecaniciens auto  reparation de tout automobile,723001,0.5,True
723001,mecanique auto  reparation et mise en marche,723001,0.5,True
723099,mecanographe  reparer les machine a coudre,723003,0.5,False
221001,"medecin generaliste (clinique)  consultation medicales, suivi des patiens et prescription de medocaments",221001,1.0,True
323001,medecin traditionnel  traitement des patients avec les plantes les feuilles et racines,265202,0.5,False
752001,menuisier  fabriquer des tables bancs,931205,0.5,False
752001,menuisier  confection des meubles,712001,0.5,False
752001,menuisier  rabotter le bois et travailler,962013,0.5,False
752001,"menuisier  fabriquer les chaises, tabourets, portes, sommiers, etc",931205,1.0,False
752001,"menuisier  fabrication de table,chaise et lit",931205,1.0,False
752001,"menuisier, ébéniste  confection de meubles",712001,0.5,False
752001,menuisierie  fabrication des meubles,712001,0.5,False
711004,menusier charpente  charpenterie,711004,0.5,True
235103,moniteur d' ecole coroniqe  enseigner les eleves,234001,0.5,False
613001,neant  agriculture,613001,0.5,True
911002,nettoyeur de bureau  entretenir les locaux de la mairie,911002,1.0,True
816001,operateur machine (pour epurer l'anacarde)  epurer les amandes d'anacarde a l'aide d'une machine,611001,0.5,False
811102,"orpailleur  creuser le sol, détecter l’or à l’aide d’un appareil, extraire l’or et faire la vente",811202,1.0,False
811102,"orpailleur  creuser le sol, détecter l’or à l’aide d’un appareil, extraire l’or et faire la vente",811202,1.0,False
811102,orpailleur clandestin  recherche de l'or,811202,1.0,False
951099,"ouvrier  fabriquer,  emballer les alimants d assaisonnement",962013,0.5,False
611007,ouvrier a l usine d anacarde  je porte mon casque et je mets les produits dans les sacs vide,932099,1.0,False
611007,ouvrier a l'usine  reconditionnement de la banane d'exportation,613001,0.5,False
611007,ouvrier agricole  culture agricole,613001,0.3333333333333333,False
611007,ouvrier agricole  entretien et nettoyage des champs,613001,0.5,False
611007,"ouvrier agricole irrigation  distribution deau dans robinets, rayons",613001,0.5,False
611007,"ouvrier agricole irrigation  faire passer leau dans tuyaux, alimenter les rayons",613001,0.5,False
611007,ouvriere  remplissage des sacs de riz,613001,0.5,False
611001,paysan  recolte d’anacarde et de maïs,611001,0.5,True
611001,paysanne  activités agricoles,613001,0.5,False
622102,pêche  pêche,622102,0.5,True
622102,pêche  pêche,622102,0.5,True
622102,pêche  poisson,522003,0.5,False
622102,pecheur  le matin je vais chercher la glace et je vais a la peche une fois les poissons dans le filets ensuite je mets les glaces pour la conservation,622102,1.0,True
622102,pecheur  pecher les poissons,522003,0.5,False
622102,pêcheur  pecher,622102,0.5,True
622102,pêcheur  pêche et vente de poisson,213208,1.0,False
713001,peinte batiment  recherche de clients proposer les designs creer les couleurs peindre les murs et cadres,265101,1.0,False
713001,peintre  peint les batiments,713001,0.5,True
713001,peintre  enduir la maison + melanger les peintures + appliquer l,713001,0.5,True
713001,peintre bâtiment  faire la peinture des bâtiments,713001,0.5,True
713001,"peintre en batiment  appliquer des revêtements de peinture sur les surfaces des bâtiments, telles que les murs, les plafonds, les fenêtres et les portes.",713001,1.0,True
713001,peintre en batiment  assurer la finition et embellissement des batiments en peinture,713001,0.5,True
713001,"peintre en bâtiment  decapage des anciennes peintures,colmatage des murs et plafonds",713001,1.0,True
713001,peinture bâtiment  faire la peinture des bâtiments,713001,0.5,True
911001,personnelle de maison (nounou)  entretenir l'enfant + faire sa lessive,911001,1.0,True
921001,peseur de camion de cacao  verifier le poid des camion d'hevea,611001,0.5,False
343001,"photographe  tirer photo,puis aller lave au laboratoire",532006,1.0,False
611001,plantation d anacade  recolter  et entretien des platation,611001,0.5,True
611001,plantation de mais coton  riz anacade  t entretien recolte,611001,1.0,True
611001,planteur  suivie entretien du champs de de cacao anacarde et palmier a huile,921001,0.5,False
611001,planteur  de cacao  cacao,611001,0.5,True
611001,planteur cacao  cacao,611001,0.5,True
611001,planteur cacao  plante le cacao netoie le champ et vends,611001,0.5,True
611001,planteur cacao  cacao,611001,0.5,True
611001,planteur cacao  cacao,611001,0.5,True
611001,"planteur d heveas,cafe,djaframa et anacarde  cultiver,entretenir et recolter",611001,0.5,True
611001,"planteur d heveas,cafe,djaframa et anacarde  recolter d anacarde",611001,0.5,True
611001,"planteur d’anacarde  cultiver, produire et vendre l’anacarde",611001,0.5,True
611001,planteur de cacao  cacao,611001,0.5,True
611001,planteur de cacao  culture de cacao,611001,0.5,True
611001,planteur de cacao  planteur de cacao,611001,0.5,True
611001,planteur de cacao  entretenir la plantation,611001,0.5,True
611001,planteur de cacao  nettoyer le champ,611001,0.5,True
611001,planteur de cacao  deblayer les champs,611001,0.5,True
611001,"planteur de cacao  nettoyer le champ,faire la recolte",611001,0.5,True
611001,"planteur de cacao  planter , nettoyer et recolter",611001,0.5,True
611001,planteur de cacao  planteur de cacao,611001,0.5,True
611001,planteur de cacao  planteur de cacao,611001,0.5,True
611001,planteur de cacao  vente de cacao,611001,0.5,True
611001,planteur de cacao  planteur de cacao,611001,0.5,True
611001,planteur de cacao  planter et récolter cacao,611001,0.5,True
611001,planteur de cacao  entretenir la plantation,611001,0.5,True
611001,planteur de cacao et anacarde  entretenir et recolter d anacarde et de cacao,611001,0.5,True
611001,planteur de cacao et anacarde  recolte d anacarde,611001,0.5,True
611001,planteur de cafe  planteur de cafe,611001,1.0,True
611001,planteur de noix de cajou  entretenir,613001,0.5,False
611001,planteur de palmier à huil  entretenir et recolte,611001,0.5,True
611001,planteur de palmier a huile  entretenir le champs,611001,1.0,True
611001,planteur de palmier a huile  entretenir et recolte,611001,0.5,True
611001,planteur de palmier à huile  plantation de palmier à huile,611001,0.5,True
611001,planteur de palmier à huile  culture de palmier à huile,611001,0.5,True
611001,planteur d'hevea  culture d'hevea,611001,0.5,True
611001,planteur d'hévéa  plantation d'hévéa,613001,0.5,False
712007,plombier  soudure detuyau et pose,753102,0.5,False
712007,plombier  evacuation sanitaire,741001,0.5,False
751102,poissonnier indépendant  superviser le travail des employés; réceptionner les livraisons de poissons; s'assurer que les produits sont conservés à la bonne température; gérer les stocks de poissons; accueillir les clients et leur vendre les poissons selon leur demande,962012,0.5,False
751102,poissonniere  acheter et vendre des poissons frais - faire le point,522001,0.5,False
541101,policier  communication et transmission d’informations,541401,0.5,False
524105,pompiste de station services  vente d’essence,524105,0.5,True
524105,pompiste de station services  vente d’essence,524105,0.5,True
933099,porteur de bagages  faire l’emballage de marchandises des clients,932099,1.0,False
731104,"portière  couper le bois, chercher l’argile, faire le moulage",712002,0.5,False
731104,"potagere  nettoyage,semer et récolter",611001,0.5,False
323003,"prédicateur  et marabout  traitement,  guerisseur,  maraboutage",611001,0.5,False
611001,producteur d'anacarde  produire et vendre l'anacarde,611001,0.5,True
962013,producteur de bois charbon  production de bois de charbon,962013,1.0,True
962013,producteur de charbon de bois  rassembler le bois pour produire du charbon,962013,0.5,True
611001,producteur de coton  cultiver du coton,611001,0.5,True
611001,"production d'huile rouge  achat et nettoyage des regimes de palme , preparation des fruits de palme et la cuisson vente de l'huile",521199,1.0,False
611001,productrice d’anacarde  produire de l’anacarde,631099,0.5,False
521106,"productrice d’attieke  éplucher le manioc,  faire broyer et preparer l’attieke",912003,0.5,False
521106,productrice d'attiéké  préparer l'attiéké pour vendre,521106,0.5,True
521108,"productrice de jus  fabrication de  jus de fruits,  gingembre, bissap, tomy et autres",754099,0.5,False
521108,"productrice de jus  preparer le bissap, laisser refroidir, faire le jus de gingembre et baobab, ajouter le sucre dans chaque jus, attacher à l’aide du sachet,  mettre au froid pour la vente",521106,0.5,False
521108,"productrice de jus bissap, gingembre  fproduction de jus natuelle",754099,0.5,False
521108,"productrice de jus de fruit et glace  acheter les  ingrédients, fabriquer, attacher et vendre",754099,0.5,False
521108,"productrice de jus de fruits  achat d’intrant,  preparer,  extraire le jus, attacher et et mettre en bouteille",521106,0.5,False
233005,professeur  dispense  les cours aux élèves,234001,0.5,False
233005,professeur  dispense les  cours,232000,0.5,False
233005,professeur d art plastique  enseigner,234001,0.5,False
233005,professeur de college  dispense les cours,233005,0.5,True
233005,professeur de l enseignement secondaire  enseignement,234001,0.5,False
233005,professeur en communication  enseigner des eleves,234001,0.5,False
233005,professeurs de physique chimie du lycée  apprendre à lire et à écrire aux élèves,234001,0.5,False
233005,proffeseur de francais  enseigne la matiere de francais au eleves,233005,1.0,True
233005,proffesseur d'eps  dispense les cours sportifs,233005,0.5,True
333202,promoteur agence mtn  identification et vente de puce telephonique,333202,0.5,True
333202,promoteur agence mtn  identification et vente de puce mtn,333202,0.5,True
613001,proprietaire de champs de manioc igname et bafond  supervision de ses culture vivrieres,613001,0.5,True
411004,"qualiticien  superviser et realiser les controles, realiser des audits internes pour evaluer les ecarts par rapport aux exigences de l'entreprises",331207,0.5,False
522001,quincaillerie  acheter et revendre les matériels de construction,522001,1.0,True
611007,ramasseuse d’anacarde  ramasser,611001,0.5,False
522001,recharge de gaz  recharge le gaz des clients,522001,1.0,True
742004,"reparateur d 'electromenager  reparation (gaz,frigo ...)",723001,0.5,False
742004,"reparateur d’appareils electronique  identifier les dysfonctionnement des appareils, effectuer des tests, remplacer ou réparer les composants défectueux, installation et configuration.",311302,0.5,False
742004,"reparateur d’appareils électroniques  réparation de télévisions, radios ou tout autre appareil électronique",311302,0.5,False
333202,responsable agence  responsable de la gestion des produits,411004,1.0,False
521106,restaurant de placali  prepare le placali et la sauce et vends,521106,1.0,True
521106,restaurantrice  preparer et servir les clients,140004,0.5,False
521106,restauration  preparer et vendre,522001,0.5,False
521106,restauratrice  planifier et preparer les repas,512000,0.5,False
521106,restauratrice  achter les condiments cuisiner les repas servir les clients decouper les condiments,512000,0.5,False
521106,"restauratrice  preparer, servir les plats et faire la vaiselle",512000,0.5,False
521106,restauratrice  vente de nourriture,521106,0.5,True
521106,restauratrice bar  services de repas,513001,0.5,False
521106,restauratrice de galette  fabrique et vente les galettes,951003,0.5,False
521106,"restauratrice de galette  achat des ingredients, frabriquer, vente",512000,0.5,False
521106,restautation  je vais acheter les vivres cuisiner et aller vendre a l ecole aux eleves,941001,0.5,False
522003,revendeur cafe cacao  achat et revente cafe cacao,611001,0.5,False
613001,riziculteur  entretien semense et recolte,613001,0.5,True
613001,riziculteur de bafonde  netoyage mise de la semennce en terre et recolte,613001,0.5,True
222002,sage femme  j assiste les femmes pour les accouchements planning familiale consultation consultation post natal et la vaccination,222002,1.0,True
222002,"sage femme  accouchement, cpn, pf, cpon et nutrition",532004,1.0,False
921001,"saigneur  nettoyer le champ, saigner l'hevea",611001,0.5,False
921001,"saigneur d hevea  saignee l’hevea , collette le caoutchouc",611007,1.0,False
921001,saigneur d'hevea  saigner les hevea,611007,1.0,False
921001,"saigneur d'hevea  nettoyer le champ, saigner l'hevea",611001,0.5,False
921001,"saigneur d'hevea  nettoyer le champ, saigner l'hevea",611001,0.5,False
921001,"saigneur d'hevea  nettoyer le champ, saigner l'hevea",611001,0.5,False
921001,saigneur d'hevea  prendre le couteau saigner l'hevea,611007,0.5,False
921001,saigneur d'hévéa  saigner d'hévéa,611007,0.5,False
541102,sapeur pompier  cconduire ambulance forme en secourisme dirige une section intervention lors des accidents,325110,0.5,False
541102,"sapeur pompiers civile  secours d’urgence aux personnes, accident de circulation, incendies",541102,1.0,True
752003,scieur de bois  scier du bois,752002,1.0,False
752003,scieur de bois  scier le bois,752002,1.0,False
911001,servante  prendre soin de la maison et veiller  sur les personne agees,911001,1.0,True
911001,servante  faire des travaux domestiques,911001,0.5,True
911001,"servante  surveiller les enfants, entretenir le logement",911001,0.5,True
911001,servante (domestiques )  entretenir la cour et preparer les repas,911001,0.5,True
513002,serveur dans un bar  service de boissons,513001,1.0,False
513002,serveuse  dans un restaurant  planifier et preparer  le repas,521106,0.5,False
513002,serveuse de maquis  faire le service aupres de la clientele,962012,0.5,False
921001,sondeur  sonder le cacao et vérifier qualite,332003,0.5,False
612002,"superviseur d'elevage  production des poulets, caille, lapin, receptionne, preparation des commandes",611006,0.5,False
612002,"surveillance de ferme agricole poulets et porcs  surveiller, entretenir et nourrir les poulets et porcs",612002,0.5,True
612002,"surveillance de ferme agricole poulets et porcs  surveiller, entretenir et nourrir les poulets et porcs",612002,0.5,True
612002,"surveillance de ferme agricole poulets et porcs  surveiller, entretenir et nourrir les poulets et porcs",612002,0.5,True
752003,tapissier  fabrication de materiel,753102,0.5,False
832101,taxi moto  le matin je vais a la recherche des clients,832101,0.5,True
912002,tchenicienne de surface  service  de nettoyage et d entretien de bureau,911002,0.5,False
912002,technicien de surface  maintenir la propreté des surface,911002,0.5,False
352002,technicien supérieur de la communication  le suivi du contrôle de la législation en matière d'état civile,112005,0.5,False
352002,technicien supérieur d'informatique  responsable de la digitalisation,311302,0.5,False
140005,"tenanciere de bistrot  accueillir les clients, prendre leurs commandes, les servir à table  et s'assurer que leur expérience se passe bien.gestion de l'approvisionnement : veiller à ce que le bistrot soit bien approvisionné en boissons. cela inclut la commande des stocks, la gestion des stocks existants et l’entretien de la qualité des produits.",722003,0.5,False
753104,tisserand  acheter les tissus - mouiller les tissus - tisser,521102,0.5,False
323001,"tradi praticien  préparer,mise en conservation et la vente",323099,0.5,False
323001,tradi praticien  soigner des personnes a l'aider des plantes africaine,265202,1.0,False
323001,tradipraticien  soigner les malades,532004,0.5,False
323001,tradipraticienne  fabrication des medicaments traditionnels et soigner des personnes dans le besoin,323099,0.5,False
323001,tradipraticienne  consulter les génies et faire les médicaments traditionnels,323099,0.5,False
521106,transformation de manioc  je transforme du manioc en de l'atieke que je revend par la suite,611001,0.5,False
521106,transformation du manioc  j'aide ma patronne a transforme du manioc en de l'atieke,613001,1.0,False
962012,"transfornation  et vente  de jus  de gingembre,  bissap ,tomy, lait  transformation gingembre et autres  en jus",751302,0.5,False
333201,transitaire  passeur en douane,521101,0.5,False
832101,transport moto taxi  transport moto taxi,832101,1.0,True
833003,transporteur  conducteur de remorque,432202,0.5,False
911001,travailleur domestique  faire les taches menageres,911001,0.5,True
921001,travaux champêtre  planteur,921001,0.5,True
514001,tresseuse  realiser des coiffure sur la tete des clientes,514001,0.5,True
514001,tresseuse de cheveux  tresse et soins des cheveux,514001,1.0,True
522001,vedeur de piece de moto  vendre de piece de moto,522001,0.5,True
512000,vendeude  restauration,711001,0.5,False
522001,"vendeur  d ’appareils  électroniques (télévision, telephone et’accessoires)  achat  et vente",524299,0.5,False
522001,vendeur  d appareil electronique  vente d appareil,522001,1.0,True
522001,"vendeur  de materiel  de construction plomberie  vente de materiel  de plomberie,  robinet  a boissons, filets, mecanique en cap, wc",752003,0.5,False
951003,vendeur ambulant de medicament bio  faire les prospections;vendre les medicaments bio,333202,0.5,False
522001,vendeur d habits homme  je vais au magasin chaque jours,514001,0.5,False
522001,vendeur d’accessoires de téléphone  servir et faire la monnaie aux clients,524299,0.5,False
522001,vendeur d'accessoire de telephone et television  acheter et revendre dans les villages voisins,522001,0.5,True
522001,"vendeur dans une quinquaillerie generale  vendre des divers articles(pot de peinture,glacieres,  ampoules......)",140005,0.5,False
521103,vendeur de banane  vendre les bananes,521103,1.0,True
521103,vendeur de banane  acheter les bananes  et les revendre,962012,0.5,False
524299,vendeur de bois de fago  coupé les bois pour fago pour alle vendre,752002,0.5,False
521108,vendeur de boisson local  vente de boisson locale,521108,0.5,True
521108,"vendeur de boisson locale  approvisionnement,gestion des stocks ,preparation et la vente",611001,0.5,False
521108,vendeur de boissons  achat et la revente  des boissons,140005,0.5,False
951003,vendeur de boubou  promener pour vendre les boubou,522001,0.5,False
524299,vendeur de bovin  acheter et revendre du bovin,516005,0.5,False
521199,vendeur de café dans kiosque  preparer du café et servir les clients,140005,1.0,False
521199,"vendeur de cafe express  nettoyer le kiosque, prepaprer le cafe express, mettre le cafe dans des sachets et servir la clientele",611001,0.5,False
521199,vendeur de chaussures et fournitures scolaire  exposition et vente  de chaussures  et de fournitures scolaire,522001,0.5,False
522001,vendeur de foureau de telephone  vente de foureau de tephone,521199,0.5,False
521102,vendeur de friperie  habits et chaussures,522001,0.5,False
521102,vendeur de friperie  vendre de friperie,751202,0.5,False
521102,vendeur de friperie  achat de friperie et revente en detail,522001,0.5,False
521101,vendeur de marchandises de boutique  vente de marchandises dans les boutiques,521102,0.5,False
522001,"vendeur de motos, et articles electromenagers  acheter les marchandises et revendre",522001,0.5,True
512000,vendeur de nourriture  planifier et préparer les repas,911001,0.5,False
522001,vendeur de pièces détachées  vendre les pièces détachées,522003,0.5,False
522003,vendeur de poison  vente de poison dans poissonnerie,751102,1.0,False
522003,vendeur de poisson  poissonnerie,522003,0.5,True
522003,vendeur de produit phytosanitaire  vendre,522001,0.5,False
522003,vendeur de produit phytosanitaire  vendre,522001,0.5,False
522003,vendeur de produits medicaux chinois  achat et revente des produit medicaux chinois,522001,0.5,False
522001,vendeur de riz en gros  acheter et revendre le riz en gros,613001,0.5,False
521199,vendeur de rue  acheter et revendre - patrouiller les rues,521102,0.5,False
521199,vendeur de rue  vente d'articles alimentaire,951003,0.5,False
522001,vendeur de telephones et accessoires  ouvrir le magasin netoyer et vendre,523001,0.5,False
